库名,表名,路径,du B（不准确）,du TB,使用者,业务线,目录属主,目录属组,文件数量,分区格式,保留周期（天）,已配置TTL
indigo_mediate_tb,imo_world_resource_operation_orc,/data/hive/indigo_mediate_tb.db/imo_world_resource_operation_orc,-1358978367,0.022,zhangyangjiang,imo,zhangyangjiang,hdfs,,day=yyyy-mm-dd,31,done
indigo_mediate_tb,imo_world_resource_operation_orc_tmp,/data/hive/indigo_mediate_tb.db/imo_world_resource_operation_orc_tmp,-1419630297,0.022,zhangyangjiang,imo,zhangyangjiang,hdfs,,day=yyyy-mm-dd,31,done
indigo_mediate_tb,imo_world_spider_comsume_daily,/data/hive/indigo_mediate_tb.db/imo_world_spider_comsume_daily,1053467988,0.001,zhangyangjiang,imo,zhangyangjiang,hdfs,,,,
indigo_mediate_tb,imo_world_spider_tmp1,/data/hive/indigo_mediate_tb.db/imo_world_spider_tmp1,8874336,0,zhangyangjiang,imo,zhangyangjiang,hdfs,,,,
indigo_mediate_tb,imo_world_spider_tmp2,/data/hive/indigo_mediate_tb.db/imo_world_spider_tmp2,2801676,0,zhangyangjiang,imo,zhangyangjiang,hdfs,,,,
indigo_mediate_tb,imo_world_spider_tmp3,/data/hive/indigo_mediate_tb.db/imo_world_spider_tmp3,3600387,0,zhangyangjiang,imo,zhangyangjiang,hdfs,,,,
indigo_mediate_tb,imo_world_spider_daily,/data/hive/indigo_mediate_tb.db/imo_world_spider_daily,22323066,0,zhangyangjiang,imo,zhangyangjiang,hdfs,,,,
indigo_mediate_tb,imo_world_spider_comsume_daily_uid,/data/hive/indigo_mediate_tb.db/imo_world_spider_comsume_daily_uid,-1057350396,0.011,zhangyangjiang,imo,zhangyangjiang,hdfs,,,,
indigo_mediate_tb,indigo_yunying_broadcast_weather_channel_day,/data/hive/indigo_mediate_tb.db/indigo_yunying_broadcast_weather_channel_day,-998135261,0.007,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_worldfeed_follow_uv_stat,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_worldfeed_follow_uv_stat,958127520,0.001,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_yunying_offline_op_channel_day,/data/hive/indigo_mediate_tb.db/indigo_yunying_offline_op_channel_day,78184557,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_world_strategy_stats_type_retention,/data/hive/indigo_mediate_tb.db/indigo_world_strategy_stats_type_retention,441022161,0,wangyunfei,imo,wangyunfei,hdfs,,,,
indigo_mediate_tb,indigo_ws2ws_strategy_retention_report_day,/data/hive/indigo_mediate_tb.db/indigo_ws2ws_strategy_retention_report_day,25126968,0,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_ws2imo_strategy_retention_report_day,/data/hive/indigo_mediate_tb.db/indigo_ws2imo_strategy_retention_report_day,24602901,0,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_world_uid_vv_strategy_day,/data/hive/indigo_mediate_tb.db/indigo_world_uid_vv_strategy_day,1616779840,0.334,wangyunfei1,imo,wangyunfei1,hdfs,,day=yyyy-mm-dd,92,done
indigo_mediate_tb,indigo_feed_abtest_produce_stat_day,/data/hive/indigo_mediate_tb.db/indigo_feed_abtest_produce_stat_day,-374158568,0.007,zhangyangjiang,imo,zhangyangjiang,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_official_channel_retention_day,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_official_channel_retention_day,4820586,0,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_official_channel_retention_result_day,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_official_channel_retention_result_day,39044799,0,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_panquanhai_anti_haras_call_buddy_uid,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_anti_haras_call_buddy_uid,-1734948736,2.991,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,imo_world_resource_all_dis_action_info,/data/hive/indigo_mediate_tb.db/imo_world_resource_all_dis_action_info,-1450188371,0.006,zhangyangjiang,imo,zhangyangjiang,hdfs,,day=yyyy-mm-dd,31,done
indigo_mediate_tb,indigo_panquanhai_anti_haras_add_buddy_uid,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_anti_haras_add_buddy_uid,-161533376,0.414,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_worldfeed_follow_uid_all_orc_snap,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_worldfeed_follow_uid_all_orc_snap,569357056,1.715,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_panquanhai_anti_haras_call_buddy_pv_day,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_anti_haras_call_buddy_pv_day,142243197,0,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_panquanhai_anti_haras_call_buddy_uv_day,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_anti_haras_call_buddy_uv_day,84326835,0,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_panquanhai_anti_haras_call_buddy_block_day,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_anti_haras_call_buddy_block_day,7599606,0,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,imo_world_resource_all_dis_action_info_tmp,/data/hive/indigo_mediate_tb.db/imo_world_resource_all_dis_action_info_tmp,63406272,0.168,zhangyangjiang,imo,zhangyangjiang,hdfs,,day=yyyy-mm-dd,31,done
indigo_mediate_tb,indigo_panquanhai_anti_haras_add_buddy_day,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_anti_haras_add_buddy_day,99371451,0,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_panquanhai_avim_temp20200118,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_avim_temp20200118,406779,0,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,imo_world_resource_day_dis_action,/data/hive/indigo_mediate_tb.db/imo_world_resource_day_dis_action,1110227136,0.06,zhangyangjiang,imo,zhangyangjiang,hdfs,,,,
indigo_mediate_tb,indigo_limingjun_feed_ad2_tmp,/data/hive/indigo_mediate_tb.db/indigo_limingjun_feed_ad2_tmp,393160618,0.02,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,temp_zhangxin8_imo_liveuserid,/user/zhangxin8/data/imo_liveuserid,,,zhangxin8,imo,,,,,,
indigo_mediate_tb,indigo_huangxiaoyi_push_notification_close_day,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_push_notification_close_day,1415256576,0.001,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,temp_lrk_20200113_model_arrive_rate_3,/data/hive/indigo_mediate_tb.db/temp_lrk_20200113_model_arrive_rate_3,3417063,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_follow_uv_stat,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_follow_uv_stat,95631,0,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_limingjun_feed_to_likee_tmp0120,/data/hive/indigo_mediate_tb.db/indigo_limingjun_feed_to_likee_tmp0120,5945571,0,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_worldfeed_follow_overall,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_worldfeed_follow_overall,479731452,0,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,wf_zhangxin8_biggroup_chatroom_avgdurationpv_spread_day,/data/hive/indigo_mediate_tb.db/wf_zhangxin8_biggroup_chatroom_avgdurationpv_spread_day,40044525,0,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,wf_zhangxin8_biggroup_chatroom_avgdurationuv_spread_day,/data/hive/indigo_mediate_tb.db/wf_zhangxin8_biggroup_chatroom_avgdurationuv_spread_day,33249447,0,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,indigo_panquanhai_active_uid_class_tmp,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_active_uid_class_tmp,1899880320,1.779,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,imo_world_story_feed_check,/data/hive/indigo_mediate_tb.db/imo_world_story_feed_check,314196,0,zhangyangjiang,imo,zhangyangjiang,hdfs,,,,
indigo_mediate_tb,indigo_panquanhai_temp_active_uid,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_temp_active_uid,-1003206336,0.452,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_panquanhai_temp_active_uid_behavior,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_temp_active_uid_behavior,2027918080,1.545,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_mawenying_nearby_entrance_content,/data/hive/indigo_mediate_tb.db/indigo_mawenying_nearby_entrance_content,545057226,0,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,temp_lrk_20200113_model_arrive_rate_4,/data/hive/indigo_mediate_tb.db/temp_lrk_20200113_model_arrive_rate_4,3286818,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_analysis_weather_all_user,/data/hive/indigo_mediate_tb.db/indigo_yunying_analysis_weather_all_user,,,liuruokai,imo,,,,,,
indigo_mediate_tb,indigo_yunying_channel_weather_all_user,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_weather_all_user,12942,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_weather_all_user_2,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_weather_all_user_2,10626,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_weather_all_user_3,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_weather_all_user_3,4167,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_weather_all_user_4,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_weather_all_user_4,3678,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_weather_all_user_5,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_weather_all_user_5,2076,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_weather_all_user_6,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_weather_all_user_6,774,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_weather_all_user_7,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_weather_all_user_7,930,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_weather_all_user_8,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_weather_all_user_8,6846,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_weather_subscribe_user_8,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_weather_subscribe_user_8,4446,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_weather_subscribe_user_9,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_weather_subscribe_user_9,,,liuruokai,imo,,,,,,
indigo_mediate_tb,indigo_yunying_channel_weather_all_user_10,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_weather_all_user_10,3675,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_subscriber_city,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_subscriber_city,1782486529,0.056,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_xiafa_check,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_xiafa_check,,,liuruokai,imo,,,,,,
indigo_mediate_tb,indigo_yunying_channel_prayer_xiafa,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_prayer_xiafa,200628,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_prayer_send,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_prayer_send,123348,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_weather_all_user_day,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_weather_all_user_day,6858,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_weather_join_user_day,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_weather_join_user_day,4725,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_weather_all_user_day_2,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_weather_all_user_day_2,3426924,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_weather_join_user_day_2,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_weather_join_user_day_2,973905,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_prayer_send_syn,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_prayer_send_syn,3300,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_prayer_send_syn_2,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_prayer_send_syn_2,2649,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_prayer_send_syn_3,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_prayer_send_syn_3,2262,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_prayer_send_syn_4,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_prayer_send_syn_4,1554,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_prayer_send_syn_5,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_prayer_send_syn_5,2265,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_prayer_send_syn_7,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_prayer_send_syn_7,4575,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_prayer_send_syn_8,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_prayer_send_syn_8,183,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_prayer_send_syn_9,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_prayer_send_syn_9,2421,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_prayer_send_syn_10,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_prayer_send_syn_10,354694479,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_prayer_send_2,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_prayer_send_2,222603231,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_feed_abtest_retention_report_imo,/data/hive/indigo_mediate_tb.db/indigo_feed_abtest_retention_report_imo,-1719292741,0.002,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,day=yyyy-mm-dd,92,done
indigo_mediate_tb,indigo_panquanhai_imo_out_pay_white_uids,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_imo_out_pay_white_uids,10460631,0,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_mawenying_profile_summary,/data/hive/indigo_mediate_tb.db/indigo_mawenying_profile_summary,-1453018903,0.003,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,indigo_zoutianyu_open_screen_user_activity_daily,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_open_screen_user_activity_daily,80703,0,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_zoutianyu_open_screen_app_open_daily,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_open_screen_app_open_daily,71970,0,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_zoutianyu_open_screen_talk_daily,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_open_screen_talk_daily,74271,0,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_zoutianyu_open_screen_send_im_daily,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_open_screen_send_im_daily,70896,0,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_lmj_nobehaviour_uid_day,/data/hive/indigo_mediate_tb.db/indigo_lmj_nobehaviour_uid_day,1903622925,0.013,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,tmpindigo_post_id_social_tag_id_day_orc,/data/hive/indigo_mediate_tb.db/tmpindigo_post_id_social_tag_id_day_orc,,,oujiaying,imo,,,,day=yyyy-mm-dd,30,done
indigo_mediate_tb,tmp_zhuangxiaoyi_20200204_uid,/data/hive/indigo_mediate_tb.db/tmp_zhuangxiaoyi_20200204_uid,184124859,0,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,tmp_zhuangxiaoyi_20200204_vv,/data/hive/indigo_mediate_tb.db/tmp_zhuangxiaoyi_20200204_vv,,,zhuangxiaoyi,imo,,,,,,
indigo_mediate_tb,indigo_huangxiaoyi_push_notification_temp2020,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_push_notification_temp2020,-1929421440,0.545,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,wf_zhangxin8_normalgroup_resultsv1_day,/data/hive/indigo_mediate_tb.db/wf_zhangxin8_normalgroup_resultsv1_day,-1744177291,0.002,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,wf_zhangxin8_normalgroup_numsspread_day,/data/hive/indigo_mediate_tb.db/wf_zhangxin8_normalgroup_numsspread_day,574130717,0.004,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,wf_zhangxin8_normalgroup_behaviors_day,/data/hive/indigo_mediate_tb.db/wf_zhangxin8_normalgroup_behaviors_day,-1912420132,0.002,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,indigo_feed_wyf_shenou_month,/data/hive/indigo_mediate_tb.db/indigo_feed_wyf_shenou_month,8862,0,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_lmj_action_uid_list_day,/data/hive/indigo_mediate_tb.db/indigo_lmj_action_uid_list_day,209150362,0.008,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_official_account_push_effect_detail,/data/hive/indigo_mediate_tb.db/indigo_official_account_push_effect_detail,28985883,0,luoshifa,imo,luoshifa,hdfs,,,,
indigo_mediate_tb,imo_discover_content_info_all,/data/hive/indigo_mediate_tb.db/imo_discover_content_info_all,280805598,0.047,yangzehui,imo,yangzehui,hdfs,,,,
indigo_mediate_tb,indigo_rec_show_event_orc_tmp,/data/hive/indigo_mediate_tb.db/indigo_rec_show_event_orc_tmp,-1646791296,0.979,wangyunfei1,imo,wangyunfei1,hdfs,,day=yyyy-mm-dd,3,done
indigo_mediate_tb,indigo_heshuting_uid_story_detail_day,/data/hive/indigo_mediate_tb.db/indigo_heshuting_uid_story_detail_day,-35414016,1.742,heshuting,imo,heshuting,hdfs,,,,
indigo_mediate_tb,indigo_heshuting_uid_regdays_day,/data/hive/indigo_mediate_tb.db/indigo_heshuting_uid_regdays_day,-441920768,0.129,heshuting,imo,heshuting,hdfs,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_worldfeed_groupspace_day,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_worldfeed_groupspace_day,36497895,0,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,temp_zhangxin8_groupmute_all,/data/hive/indigo_mediate_tb.db/temp_zhangxin8_groupmute_all,-617854120,0.003,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,imo_world_label_tree_detail,/data/hive/indigo_mediate_tb.db/imo_world_label_tree_detail,261735,0,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,imo_feed_spider_new_tmp1,/data/hive/indigo_mediate_tb.db/imo_feed_spider_new_tmp1,7316115,0,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,imo_feed_spider_tmp3,/data/hive/indigo_mediate_tb.db/imo_feed_spider_tmp3,,,zoutianyu,imo,,,,,,
indigo_mediate_tb,imo_feed_spider_new_tmp2,/data/hive/indigo_mediate_tb.db/imo_feed_spider_new_tmp2,4261611,0,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,imo_feed_spider_new_tmp3,/data/hive/indigo_mediate_tb.db/imo_feed_spider_new_tmp3,6031185,0,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,imo_feed_spider_new_daily,/data/hive/indigo_mediate_tb.db/imo_feed_spider_new_daily,19796139,0,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_world_uid_vv_hour,/data/hive/indigo_mediate_tb.db/indigo_world_uid_vv_hour,2137382336,0.525,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_world_vv_strategy_hour,/data/hive/indigo_mediate_tb.db/indigo_world_vv_strategy_hour,-387260645,0.007,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_mawenying_profile,/data/hive/indigo_mediate_tb.db/indigo_mawenying_profile,1789748565,0.002,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,indigo_yunying_bg_bucket_user_day_mirror_gn_1,/data/hive/indigo_mediate_tb.db/indigo_yunying_bg_bucket_user_day_mirror_gn_1,403965,0,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,temp_lrk_transfer_lang_0212,/user/liuruokai/transfer_lang/20200213,,,liuruokai,imo,,,,,,
indigo_mediate_tb,query_sparksql_3068750,/user/huangxiaoyi/tempuid,,,huangxiaoyi,imo,,,,,,
indigo_mediate_tb,indigo_huangxiaoyi_imo_out_watch_ads_reward,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_imo_out_watch_ads_reward,471594912,0,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_world_uid_vv_strategy_hour_abflag,/data/hive/indigo_mediate_tb.db/indigo_world_uid_vv_strategy_hour_abflag,-153233984,0.211,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_imo_out_buy_uids,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_imo_out_buy_uids,589148613,0.001,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,imo_world_mwy_operation,/data/hive/indigo_mediate_tb.db/imo_world_mwy_operation,4422771,0,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,indigo_feed_detail_follow_day,/data/hive/indigo_mediate_tb.db/indigo_feed_detail_follow_day,35461568,0.652,wangyunfei1,imo,wangyunfei1,hdfs,,day=yyyy-mm-dd,92,done
indigo_mediate_tb,imo_world_mwy_resource_publish,/data/hive/indigo_mediate_tb.db/imo_world_mwy_resource_publish,-1056071808,1.065,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,imo_world_mwy_operation_si,/data/hive/indigo_mediate_tb.db/imo_world_mwy_operation_si,4641009,0,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_imo_out_task_reward_uids,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_imo_out_task_reward_uids,-717051584,0.113,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,imo_world_mwy_operation_se,/data/hive/indigo_mediate_tb.db/imo_world_mwy_operation_se,1031163498,0.001,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_imo_out_task_center_dial_funnel,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_imo_out_task_center_dial_funnel,528987918,0,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_yunying_pray_channel_card,/data/hive/indigo_mediate_tb.db/indigo_yunying_pray_channel_card,-113017690,0.004,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_weather_channel_card,/data/hive/indigo_mediate_tb.db/indigo_yunying_weather_channel_card,207140072,0.004,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_feed_detail_follow_status_day,/data/hive/indigo_mediate_tb.db/indigo_feed_detail_follow_status_day,498456192,3.997,wangyunfei1,imo,wangyunfei1,hdfs,,day=yyyy-mm-dd,92,done
indigo_mediate_tb,imo_world_mwy_operation_ei,/data/hive/indigo_mediate_tb.db/imo_world_mwy_operation_ei,1869229274,0.052,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,indigo_lmj_app_variables_tmp,/data/hive/indigo_mediate_tb.db/indigo_lmj_app_variables_tmp,382513386,0,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,imo_world_resource_check_daily_v2,/data/hive/indigo_mediate_tb.db/imo_world_resource_check_daily_v2,12051141,0,zhangyangjiang,imo,zhangyangjiang,hdfs,,,,
