目录,du B,du TB,目录属主,目录属组
/data/hive/report_tb.db/bigolive_churn_uid_prediction_1,334132176.00,0,lyn,hdfs
/data/hive/report_tb.db/audio_anti_loss_up_5s_pure_udp_loss_on_continuous_swh,333222234.00,0,sunweihong,hdfs
/data/hive/report_tb.db/lyl_like_new_regiter_transform_v2_his,333061110.00,0,luoxiaoshan,hdfs
/data/hive/report_tb.db/bigolive_lxx_fd_groups_sumup01,332013225.00,0,linxixi,hdfs
/data/hive/report_tb.db/likeelive_wealth_owner,331300902.00,0,linrongrong,hdfs
/data/hive/report_tb.db/like_mdh_poster_hotting_total,330813156.00,0,maidonghua,hdfs
/data/hive/report_tb.db/like_client_dev_hour_stats,328879887.00,0,hadoop,hdfs
/data/hive/report_tb.db/bigo_app_technology_crash_day,328470021.00,0,zhangyangjiang,hdfs
/data/hive/report_tb.db/tmp_like_region_country_action_report_mide_2001_2002,328179639.00,0,liyanli,hdfs
/data/hive/report_tb.db/dw_like_feedback_list_day_lqt_3,327626034.00,0,lanqiangtai,hdfs
/data/hive/report_tb.db/wf_total_uid_retain_stat_czl,327305400.00,0,chenzhanli1,hdfs
/data/hive/report_tb.db/like_main_initiative_passive_remain_1d,327144228.00,0,wujun,hdfs
/data/hive/report_tb.db/bigolive_yty_launch_from_realtime_web,327063105.00,0,yutianyu,hdfs
/data/hive/report_tb.db/bigolive_lx_line_invite,326457855.00,0,datagroup,hdfs
/data/hive/report_tb.db/client_dev_hour_stats,325688187.00,0,maweijian,hdfs
/data/hive/report_tb.db/bigolive_yty_nobility_gift_change,325446645.00,0,yutianyu,hdfs
/data/hive/report_tb.db/bigolive_lixue_tieba_active_role_data_for_web,323777421.00,0,lixue,hdfs
/data/hive/report_tb.db/like_mdh_label_subjective_video_daily,322532646.00,0,maidonghua,hdfs
/data/hive/report_tb.db/bigolive_jeff_vip_daily_report,321659613.00,0,jeffzhong,hdfs
/data/hive/report_tb.db/bigo_lite_wjl_backflow_by_uid_orc,320714211.00,0,wangjialing,hdfs
/data/hive/report_tb.db/common_ad_platform_uv_pv_day_maihaoqian,320644098.00,0,maihaoqian,hdfs
/data/hive/report_tb.db/like_wyj_explore_old_hashtag_list,320232567.00,0,wangyajun,hdfs
/data/hive/report_tb.db/bigolive_guxiaoying_qb_and_we_abtest,319251135.00,0,wangqian8,hdfs
/data/hive/report_tb.db/imo_us_audio_speexjitter_play_loss_import_swh1,318982062.00,0,sunweihong,hdfs
/data/hive/report_tb.db/bigolive_lxx_fd_bigo_tbl_pay_sub_transaction,318735687.00,0,linxixi,hdfs
/data/hive/report_tb.db/bigolive_wangaykun_game_owner_retention_day,318558660.00,0,wangyakun,hdfs
/data/hive/report_tb.db/imo_audio_anti_packet_loss_swh,318049572.00,0,sunweihong,hdfs
/data/hive/report_tb.db/channel_grade_country_month,317656059.00,0,maihaoqian,hdfs
/data/hive/report_tb.db/bigolive_linyilan_channel_register_by_day_v2,316749315.00,0,linyilan,hdfs
/data/hive/report_tb.db/like_yoga_hashtag_video_cnt_2019,316409148.00,0,huangyoujia,hdfs
/data/hive/report_tb.db/audio_anti_loss_up_5s_pure_udp_loss_on_fectime_swh,315913452.00,0,sunweihong,hdfs
/data/hive/report_tb.db/bigolive_af_ios_data,315027330.00,0,maihaoqian,hdfs
/data/hive/report_tb.db/wf_total_hdid_retain_stat_czl,313507311.00,0,haozhixun,hdfs
/data/hive/report_tb.db/like_sign_shower_info_lrr,313388340.00,0,linrongrong,hdfs
/data/hive/report_tb.db/likeelive_lrr_yingshou_detail,312975960.00,0,linrongrong,hdfs
/data/hive/report_tb.db/ludo_daily_game_stats,312967599.00,0,zhangyangjiang,hdfs
/data/hive/report_tb.db/dwb_likeelive_gameplay_user_day,312964005.00,0,liaoqinghao,hdfs
/data/hive/report_tb.db/like_mdh_spider_consume_india,312196698.00,0,alg,hdfs
/data/hive/report_tb.db/wf_pzx_bigo_room,311526876.00,0,pengzixong,hdfs
/data/hive/report_tb.db/imo_lrr_newsdk_active,310064166.00,0,linrongrong,hdfs
/data/hive/report_tb.db/bigo_app_technology_boot_day,310021248.00,0,zhangyangjiang,hdfs
/data/hive/report_tb.db/like_push_notification_uv_rate_report,309937344.00,0,zhangyuhui,hdfs
/data/hive/report_tb.db/bigojitter_trace_get_swh,309809736.00,0,sunweihong,hdfs
/data/hive/report_tb.db/imo_video_long_gop_beta_071012_swh,309053139.00,0,sunweihong,hdfs
/data/hive/report_tb.db/lrr_likelive_chongzhi_tendency_01,308640834.00,0,linrongrong,hdfs
/data/hive/report_tb.db/like_wyj_bean_num,308316411.00,0,wangyajun,hdfs
/data/hive/report_tb.db/like_ups_dau_uid_valid_report,307949598.00,0,oujiaying,hdfs
/data/hive/report_tb.db/bigolive_lxx_return_nbl02,306869556.00,0,linxixi,hdfs
/data/hive/report_tb.db/lrr_imo_day_active_allversion,305918190.00,0,linrongrong,hdfs
/data/hive/report_tb.db/audio_neteq_peak_count_percent_swh,305350584.00,0,sunweihong,hdfs
/data/hive/report_tb.db/likeelive_lrr_match_data,303064557.00,0,linrongrong,hdfs
/data/hive/report_tb.db/client_new_dev_ver_unique_day_stats,302851686.00,0,hadoop,hdfs
/data/hive/report_tb.db/bigolive_lx_indigo_like_daoliu_bigolive_register_tolpurcahse,302598678.00,0,lixue,hdfs
/data/hive/report_tb.db/bigo_shl_ticket_change_by_register_quarterly_for_web,301947747.00,0,datagroup,hdfs
/data/hive/report_tb.db/welog_tbl_video_comment_tmp_level11_20200429_tmp,301330512.00,0,libin,hdfs
/data/hive/report_tb.db/yty_daily_active_retetion_stats_day_hive,301037103.00,0,yutianyu,hdfs
/data/hive/report_tb.db/bgy_lxf_purchase_google_orc,300727830.00,0,liuxiaofei,hdfs
/data/hive/report_tb.db/bigolive_lxx_fd_nobility_status,300713199.00,0,linxixi,hdfs
/data/hive/report_tb.db/imo_bigojitter_neteq_basic_swh,297381165.00,0,sunweihong,hdfs
/data/hive/report_tb.db/imo_av_start_rate_sunweihong,296452584.00,0,sunweihong,hdfs
/data/hive/report_tb.db/imo_av_both_use_rate_sunweihong,296144919.00,0,sunweihong,hdfs
/data/hive/report_tb.db/likee_hdid_info_huangweiwei,295630635.00,0,huangweiwei1,hdfs
/data/hive/report_tb.db/cube_wjl_push_overall_new_for_web,294421398.00,0,wangjialing,hdfs
/data/hive/report_tb.db/bigolive_wangyakun_user_show_pcu_audience_uid_day_txt,293497893.00,0,zhongpochen,hdfs
/data/hive/report_tb.db/imo_conv_id_beta_20200113,293238054.00,0,sunweihong,hdfs
/data/hive/report_tb.db/imo_conv_id_20200113,293027001.00,0,sunweihong,hdfs
/data/hive/report_tb.db/audio_bigojitter_novad_basic_075012_swh,292617141.00,0,sunweihong,hdfs
/data/hive/report_tb.db/like_live_treasure_box_huangsibo,292607889.00,0,huangsibo,hdfs
/data/hive/report_tb.db/bigolive_zdxnew_gift_panel_version_type_summary2,290485023.00,0,zhangdongxue,hdfs
/data/hive/report_tb.db/wf_zxt_common_word_id_audit_stat,289208610.00,0,zhuoxueteng,hdfs
/data/hive/report_tb.db/like_live_noscreen_pk_huangsibo,288569160.00,0,huangsibo,hdfs
/data/hive/report_tb.db/ant_likee_ad_conversion_day,288280146.00,0,zhongpochen,hdfs
/data/hive/report_tb.db/bigolive_churn_forecast_svip_label_simple,287983770.00,0,lyn,hdfs
/data/hive/report_tb.db/bigolive_amount_spent_month,287929050.00,0,maihaoqian,hdfs
/data/hive/report_tb.db/bigolive_lx_indigo_like_daoliu_rihuo_uid_hdid,287274126.00,0,datagroup,hdfs
/data/hive/report_tb.db/wf_helloyo_push_report_czl,287268084.00,0,chenzhanli1,hdfs
/data/hive/report_tb.db/imo_us_audio_bigojitter_play_loss_swh1,287233722.00,0,sunweihong,hdfs
/data/hive/report_tb.db/like_feedback_third_type_tj_date_lqt_2,287003013.00,0,lanqiangtai,hdfs
/data/hive/report_tb.db/like_wyj_explore_hashtag_consume_data,284845488.00,0,wangyajun,hdfs
/data/hive/report_tb.db/audio_qoe_if_internal_swh,283280160.00,0,sunweihong,hdfs
/data/hive/report_tb.db/bigolive_yty_success_recharge_client_web,282995418.00,0,yutianyu,hdfs
/data/hive/report_tb.db/video_playout_basic_video_054012_swh,282610314.00,0,sunweihong,hdfs
/data/hive/report_tb.db/bigolive_yty_user_portrait_day_sum,281910750.00,0,yutianyu,hdfs
/data/hive/report_tb.db/bigolive_lx_dazhaohu_icon_data_for_web,281739198.00,0,datagroup,hdfs
/data/hive/report_tb.db/bigolive_sign_shower_info_new_time2,280313199.00,0,heliwen,hdfs
/data/hive/report_tb.db/wyk_bigolive_active_device_retention_old_user_pre,280124343.00,0,wangyakun,hdfs
/data/hive/report_tb.db/wf_yxb_voice_audit,279704502.00,0,yangxiaobin1,hdfs
/data/hive/report_tb.db/likeelive_lrr_kehuduan_ab_flag_watch_follow,279012570.00,0,linrongrong,hdfs
/data/hive/report_tb.db/modi_yxb_t_resource_backup_record_20200514,278765745.00,0,yangxiaobin1,hdfs
/data/hive/report_tb.db/imo_daily_send_code_zhoushengrong,278418984.00,0,zhoushengrong,hdfs
/data/hive/report_tb.db/dwb_likeelive_sign_anchor_day,278277429.00,0,linrongrong,hdfs
/data/hive/report_tb.db/like_wl_revenue_all_by_uid_orc,278115909.00,0,wanliang,hdfs
/data/hive/report_tb.db/likeelive_gameplay_report_day,277582719.00,0,liaoqinghao,hdfs
/data/hive/report_tb.db/wf_total_user_daily_retain_stat_czl,276245349.00,0,chenzhanli1,hdfs
/data/hive/report_tb.db/cube_game_lsf_register_channel_orc,275869170.00,0,luoshifa,hdfs
/data/hive/report_tb.db/wf_helloyo_room_time_stay_channel_czl,275518647.00,0,chenzhanli1,hdfs
/data/hive/report_tb.db/audio_anti_loss_down_5s_pure_udp_loss_on_fectime_swh,275225679.00,0,sunweihong,hdfs
/data/hive/report_tb.db/helloyo_family_member_contribution_zpj,275031732.00,0,zhongpeijun,hdfs
/data/hive/report_tb.db/bigolive_lx_popular_avgtime_top,274906392.00,0,lixue,hdfs
/data/hive/report_tb.db/yo_greedyyo_data_v2_zpj,274270446.00,0,zhongpeijun,hdfs
/data/hive/report_tb.db/likeelive_yty_board_gift_recommend_sum2,274175190.00,0,yutianyu,hdfs
/data/hive/report_tb.db/like_mdh_country_remain_1d,273954879.00,0,maidonghua,hdfs
/data/hive/report_tb.db/like_mdh_country_remain_2d,273080517.00,0,maidonghua,hdfs
/data/hive/report_tb.db/bigo_ad_abtest_report_ocpc_day,272738907.00,0,haoming,hdfs
/data/hive/report_tb.db/like_dau_compo,272671677.00,0,pengyijin,hdfs
/data/hive/report_tb.db/imo_us_audio_feedback_quality_daily_sunweihong,272196153.00,0,sunweihong,hdfs
/data/hive/report_tb.db/bigolive_lxx_all_pay,271977072.00,0,linxixi,hdfs
/data/hive/report_tb.db/like_mdh_country_remain_3d,271792131.00,0,maidonghua,hdfs
/data/hive/report_tb.db/new_id_lt28_layer_country_rank_day,271652286.00,0,maihaoqian,hdfs
/data/hive/report_tb.db/lx_xyx_1_for_web,271515789.00,0,lixue,hdfs
/data/hive/report_tb.db/bigolive_yty_clients_sjp_web,270888324.00,0,yutianyu,hdfs
/data/hive/report_tb.db/bigolive_opus_low_version_liuliang,270507264.00,0,liuliang,hdfs
/data/hive/report_tb.db/wf_huanjing_tagger_check_yxb,270059979.00,0,yangxiaobin1,hdfs
/data/hive/report_tb.db/bigolive_linyilan_family_war_points_data_for_web,269212266.00,0,linyilan,hdfs
/data/hive/report_tb.db/bigolive_lxx_dashang_q2,268602933.00,0,linxixi,hdfs
/data/hive/report_tb.db/bigo_speex_jitter_trace_detail_swh,268363566.00,0,sunweihong,hdfs
/data/hive/report_tb.db/bigolive_lixue_popular_no_all_list_time_bean_data,268024905.00,0,datagroup,hdfs
/data/hive/report_tb.db/channel_grade_country_day,267922557.00,0,maihaoqian,hdfs
/data/hive/report_tb.db/like_mdh_country_remain_7d,266903757.00,0,maidonghua,hdfs
/data/hive/report_tb.db/likee_live_super_lucky_gift,265971081.00,0,hukun,hdfs
/data/hive/report_tb.db/bigolive_lxx_fd_groups_sumup,265230963.00,0,linxixi,hdfs
/data/hive/report_tb.db/common_appannie_usage_engagement_maihaoqian,262447623.00,0,maihaoqian,hdfs
/data/hive/report_tb.db/imo_us_audio_speexjitter_play_loss_swh1,262127994.00,0,sunweihong,hdfs
/data/hive/report_tb.db/like_class_action_info_v10_report_tb,261778725.00,0,wangyajun,hdfs
/data/hive/report_tb.db/imo_audio_rtt_distributed_swh,261686595.00,0,sunweihong,hdfs
/data/hive/report_tb.db/bigolive_lx_popular_pcu_top,261667314.00,0,lixue,hdfs
/data/hive/report_tb.db/bigolive_zdx_gift_panel_version_type_summary2,261468663.00,0,zhangdongxue,hdfs
/data/hive/report_tb.db/lyl_like_moment_tab_abtest_hdid_list_0616,261188067.00,0,lanqiangtai,hdfs
/data/hive/report_tb.db/bigolive_yty_event_activity_summary_web2,260985210.00,0,yutianyu,hdfs
/data/hive/report_tb.db/imo_audio_group_stuck_swh,260122839.00,0,sunweihong,hdfs
/data/hive/report_tb.db/likeelive_lrr_kehuduan_ab_flag_lc2_allentrance,259751907.00,0,linrongrong,hdfs
/data/hive/report_tb.db/like_mdh_country_remain_14d,258561354.00,0,maidonghua,hdfs
/data/hive/report_tb.db/like_superme_workflows_uv_pv_report,258395793.00,0,zhangyuhui,hdfs
/data/hive/report_tb.db/lrr_likelive_chongzhi_bigr_01,258286008.00,0,linrongrong,hdfs
/data/hive/report_tb.db/bigolive_yty_activity_realtime_web,257596962.00,0,yutianyu,hdfs
/data/hive/report_tb.db/bigolive_churn_uid_prediction_2,255831675.00,0,lyn,hdfs
/data/hive/report_tb.db/bigolive_linyilan_owner_overall_data,254850969.00,0,linyilan,hdfs
/data/hive/report_tb.db/bigolive_lx_popular_toltime_top,254783529.00,0,lixue,hdfs
/data/hive/report_tb.db/imo_video_if_bigojitter_buffersize_trimmed_swh,254265819.00,0,sunweihong,hdfs
/data/hive/report_tb.db/bigolive_inpugc_sabcd_score_v2,253212105.00,0,heliwen,hdfs
/data/hive/report_tb.db/audio_qoe_is_new_swh,252183240.00,0,sunweihong,hdfs
/data/hive/report_tb.db/like_new_follow_report,251882382.00,0,liyanli,hdfs
/data/hive/report_tb.db/wf_pzx_bigo_push_ignore_num,251704863.00,0,zhuoxueteng,hdfs
/data/hive/report_tb.db/bigolive_live_owner_stop_reason_daily,251581449.00,0,maxiaoyan,hdfs
/data/hive/report_tb.db/bigolive_lxx_fd_bigolive_lxx_nbl08_0426,251466507.00,0,linxixi,hdfs
/data/hive/report_tb.db/zqy_bigolive_89_add_push_ab_charge_fenxi_7_90,251174592.00,0,zhangqianyang,hdfs
/data/hive/report_tb.db/bigolive_sdk_hlw_vmoney_change_for_web,249764493.00,0,heliwen,hdfs
/data/hive/report_tb.db/like_hdid_initiative_passive_remain,249685035.00,0,liyanli,hdfs
/data/hive/report_tb.db/video_country_newflag_musicflag_acrinfo_report,249513189.00,0,zhangyuhui,hdfs
/data/hive/report_tb.db/likelive_audience_fps_dlx,249150681.00,0,denglixia,hdfs
/data/hive/report_tb.db/cube_lxf_gift_change_for_web,246722016.00,0,liuxiaofei,hdfs
/data/hive/report_tb.db/like_view_top70000_video_dlx,246233727.00,0,denglixia,hdfs
/data/hive/report_tb.db/ksing_search_keyword_data_day,246101208.00,0,zhangyangjiang,hdfs
/data/hive/report_tb.db/like_tt_type_retain,245329389.00,0,lanqiangtai,hdfs
/data/hive/report_tb.db/tieba_abtest_statistic_country,244906290.00,0,zhangyongchi,hdfs
/data/hive/report_tb.db/ant_likee_media_source_campaign_conversion_v4,243945516.00,0,zhongpochen,hdfs
/data/hive/report_tb.db/wf_ludo_currency_change_balance_czl,243807948.00,0,chenzhanli1,hdfs
/data/hive/report_tb.db/talk_family_grow_info_zpj,243696912.00,0,zhongpeijun,hdfs
/data/hive/report_tb.db/cube_sdk_audio_audience_rtt_stats,243213822.00,0,jinshiyu,hdfs
/data/hive/report_tb.db/bigolive_yty_yj_turntable_sum_web,242467710.00,0,yutianyu,hdfs
/data/hive/report_tb.db/like_yoga_crm_dau,242188161.00,0,huangyoujia,hdfs
/data/hive/report_tb.db/bigolive_lx_indigo_like_daoliu_bigolive_register_uid_day,241961310.00,0,lixue,hdfs
/data/hive/report_tb.db/imo_daily_recv_code_zhoushengrong,241918851.00,0,zhoushengrong,hdfs
/data/hive/report_tb.db/bigolive_sign_shower_state_data_stats,241906923.00,0,wanliang,hdfs
/data/hive/report_tb.db/bigolive_wjl_top_recommand_country_by_uid_orc,241416873.00,0,wangjialing,hdfs
/data/hive/report_tb.db/bigolive_lxx_fd_nbl03_0426,240802569.00,0,linxixi,hdfs
/data/hive/report_tb.db/imo_did_beta_20200113,240793482.00,0,sunweihong,hdfs
/data/hive/report_tb.db/wf_helloyo_sdk_likee_active_stat_czl,240554166.00,0,chenzhanli1,hdfs
/data/hive/report_tb.db/imo_tolikee_ad_all_xsy,239569602.00,0,xiangshiyi,hdfs
/data/hive/report_tb.db/like_wyj_explore_old_hashtag_play_data,239559714.00,0,wangyajun,hdfs
/data/hive/report_tb.db/like_mdh_country_remain_30d,239518887.00,0,maidonghua,hdfs
/data/hive/report_tb.db/imo_video_long_gop_beta_071012_loss_swh,238940367.00,0,sunweihong,hdfs
/data/hive/report_tb.db/like_follow_ralationship_report_stats_lqt,238812495.00,0,lanqiangtai,hdfs
/data/hive/report_tb.db/like_new_regiter_transform_test,238603203.00,0,liyanli,hdfs
/data/hive/report_tb.db/like_sign_shower_info,237741936.00,0,wanliang,hdfs
/data/hive/report_tb.db/welog_tbl_video_comment_tmp_level12_20200429_tmp,236586036.00,0,libin,hdfs
/data/hive/report_tb.db/likelive_newuser_14_days_watchtime_pivot_country_wuyubing,236170404.00,0,wuyubing,hdfs
/data/hive/report_tb.db/bigolive_lxf_agents_for_web,236112966.00,0,liuxiaofei,hdfs
/data/hive/report_tb.db/likee_live_20190905_report_02_first,235453881.00,0,wanliang,hdfs
/data/hive/report_tb.db/like_mdh_hash_tag_produce_list,235350306.00,0,maidonghua,hdfs
/data/hive/report_tb.db/client_app_push_disp_click_cancel_uvpv_daily_report,235238586.00,0,zhangyuhui,hdfs
/data/hive/report_tb.db/like_mdh_abtest_label_variety_country,234983760.00,0,maidonghua,hdfs
/data/hive/report_tb.db/playout_avsync_basic_072011_swh,234645492.00,0,sunweihong,hdfs
/data/hive/report_tb.db/lyl_like_india_state_new_push_fisrt_open_his,234254043.00,0,liyanli,hdfs
/data/hive/report_tb.db/imo_av_type_switch_acd_swh,232700997.00,0,sunweihong,hdfs
/data/hive/report_tb.db/bigo_webproxy_rtt_stats_day,231992994.00,0,hadoop,hdfs
/data/hive/report_tb.db/bigolive_lixue_tieba_fanyi_for_web,231977268.00,0,datagroup,hdfs
/data/hive/report_tb.db/bigolive_lx_accompany_profile_order_data_for_web,231609555.00,0,datagroup,hdfs
/data/hive/report_tb.db/cube_lxf_purchase_balance_for_web,230050890.00,0,liuxiaofei,hdfs
/data/hive/report_tb.db/report_helloyo_ip_profile_latest,229800429.00,0,tanlingqiang,hdfs
/data/hive/report_tb.db/bigolive_lxx_nobility_purchase_order_month,228349308.00,0,linxixi,hdfs
/data/hive/report_tb.db/audio_anti_loss_up_5s_pure_udp_loss_on_maxrtt_swh,228244686.00,0,sunweihong,hdfs
/data/hive/report_tb.db/imo_av_function_remain_detail_sunweihong_v1,227979498.00,0,sunweihong,hdfs
/data/hive/report_tb.db/likee_buy_spread_day_lqt_cool,227898864.00,0,lanqiangtai,hdfs
/data/hive/report_tb.db/bigolive_lixue_robot_abtest_active_data,227630913.00,0,datagroup,hdfs
/data/hive/report_tb.db/like_main_initiative_passive_remain_3d,227409714.00,0,wujun,hdfs
/data/hive/report_tb.db/yty_register_retetion_stats_day_hive,227261163.00,0,yutianyu,hdfs
/data/hive/report_tb.db/like_main_initiative_passive_remain_7d,227168181.00,0,wujun,hdfs
/data/hive/report_tb.db/likee_newuser_union_mediasource_result_dunyuhui_v2,226766898.00,0,dunyuhui,hdfs
/data/hive/report_tb.db/likee_lxs_follow_source_tj,226687182.00,0,lanqiangtai,hdfs
/data/hive/report_tb.db/bigolive_push_workflow_eventid050101012_disp,226339767.00,0,ouyongtian,hdfs
/data/hive/report_tb.db/bigo_ad_abtest_report_cpc_day,226079598.00,0,haoming,hdfs
/data/hive/report_tb.db/imo_audio_arq_up_fromus_weijing,225853371.00,0,weijing,hdfs
/data/hive/report_tb.db/bles_linkd_usage,225633891.00,0,liuqi,hdfs
/data/hive/report_tb.db/cc,225588945.00,0,hadoop,hdfs
/data/hive/report_tb.db/shl_nobility_valid_times_20180930,225579084.00,0,linxixi,hdfs
/data/hive/report_tb.db/bigolive_yty_success_gift_client_web2,225493206.00,0,yutianyu,hdfs
/data/hive/report_tb.db/imo_bigojitter_audio_jbuf_size_hist_swh,224604921.00,0,sunweihong,hdfs
/data/hive/report_tb.db/20200719lby_data,223902540.00,0,liangbaoyi,hdfs
/data/hive/report_tb.db/wf_likee_video_machine_accuracy_zxt,223647261.00,0,zhuoxueteng,hdfs
/data/hive/report_tb.db/like_gb_star_tj_date_lqt_2,223104969.00,0,lanqiangtai,hdfs
/data/hive/report_tb.db/like_client_new_dev_unique_hour_stats,222395742.00,0,hadoop,hdfs
/data/hive/report_tb.db/wf_lzl_user_label_violation_rate_beyond_limit,222143355.00,0,liuzhilang,hdfs
/data/hive/report_tb.db/playout_avsync_va_rate_072011_swh,222038055.00,0,sunweihong,hdfs
/data/hive/report_tb.db/playout_avsync_av_rate_072011_swh,221947953.00,0,sunweihong,hdfs
/data/hive/report_tb.db/indigo_user_timezone_updated,221792661.00,0,lijianxing,hdfs
/data/hive/report_tb.db/shl_nobility_valid_time,220769169.00,0,linxixi,hdfs
/data/hive/report_tb.db/bigolive_lxf_vmoney_balance_for_web,220361904.00,0,liuxiaofei,hdfs
/data/hive/report_tb.db/lrr_likelive_xiaofei_source_01,219833439.00,0,linrongrong,hdfs
/data/hive/report_tb.db/like_india_state_new_push_fisrt_open_test,219568311.00,0,liyanli,hdfs
/data/hive/report_tb.db/imo_audio_if_bigojitter_buffersize_trimmed_swh,219473007.00,0,sunweihong,hdfs
/data/hive/report_tb.db/bigolive_lxf_ticket_balance_for_web,219387330.00,0,liuxiaofei,hdfs
/data/hive/report_tb.db/audio_anti_loss_down_5s_pure_udp_loss_on_maxrtt_swh,218327400.00,0,sunweihong,hdfs
/data/hive/report_tb.db/cd_helloyo_sdk_imo_hdid_minday_czl,217929420.00,0,chenzhanli1,hdfs
/data/hive/report_tb.db/bigolive_lx_owner_voice_vedio_time_for_web,217300737.00,0,lixue,hdfs
/data/hive/report_tb.db/like_dm_wyj_class_action_info_report_tb,216247845.00,0,wangyajun,hdfs
/data/hive/report_tb.db/antispam_caoke_likee_verify_login_with_device_info,216231162.00,0,caoke,hdfs
