目录,du B,du TB,文件数量,分区格式,保留周期（天）,已配置TTL,业务线,使用者,目录属主,目录属组,数据接入方式,离线/在线迁移,Client版本,迁移状态
/data/hive/indigo_mediate_tb.db/temp_0809_0811_new_consume_vroom,"1,561,827",0.000,,,,,,,zhangxin8,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_heyuxiao_alive_time,"1,512,333",0.000,,,,,,,heyuxiao,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_live_fisher_user_fisher_retention_daily,"1,504,647",0.000,,,,,,,zoutianyu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_louyimei_ae_rh17,"1,504,083",0.000,,,,,,,louyimei,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_tmp_story_page_newold_retention_day,"1,504,080",0.000,,,,,,,zhuangxiaoyi,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_mwy_music_pendent_own,"1,501,296",0.000,,,,,,,mawenying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_zhangshuying_ar_ingroupactivelb,"1,491,162",0.000,,,,,,,zhangshuying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_louyimei_qa_rh16,"1,482,546",0.000,,,,,,,louyimei,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_heshuting_data3_story_month,"1,474,926",0.000,,,,,,,heshuting,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_imo_fisher_daily,"1,468,413",0.000,,,,,,,zoutianyu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_zhangshuying_ar_ingroupactivelb111,"1,460,073",0.000,,,,,,,liangxueying2,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_zhangshuying_ar_ingroupactivelb30,"1,460,058",0.000,,,,,,,zhangshuying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_zhangshuying_ar_ingroupactivelb29,"1,453,341",0.000,,,,,,,zhangshuying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_zhangshuying_ar_ingroupactivelb32,"1,449,531",0.000,,,,,,,zhangshuying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/wf_wangyakun_av_scoring_popup2_retention_mediate_day,"1,446,333",0.000,,,,,,,wangyakun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_zhangshuying_ar_ingroupactivelb4,"1,443,804",0.000,,,,,,,zhangshuying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_0808_0810_new_consume_vroom,"1,442,751",0.000,,,,,,,zhangxin8,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_feed_push_quality_warehouse_day,"1,440,321",0.000,,,,,,,luoshifa,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_zhangshuying_ar_ingroupactivelb1,"1,440,261",0.000,,,,,,,zhangshuying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_zhangshuying_ar_ingroupactivelb3,"1,440,183",0.000,,,,,,,zhangshuying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_zhangshuying_ar_ingroupactivelb31,"1,440,099",0.000,,,,,,,zhangshuying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_zhangshuying_ar_ingroupactivelb2,"1,436,439",0.000,,,,,,,zhangshuying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_zhangshuying_ar_ingroupactivelb26,"1,433,751",0.000,,,,,,,zhangshuying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/imo_channel_version_up_d_mau,"1,428,372",0.000,,,,,,,zhangyangjiang,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_dina_uz0904,"1,427,916",0.000,,,,,,,duanyingjie,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_lmj_out_call_uids_tmp0630,"1,414,977",0.000,,,,,,,limingjun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_yunying_grouplist_country_limit,"1,412,712",0.000,,,,,,,liuruokai,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_lmj_pay_order_accum_tmp03,"1,409,031",0.000,,,,,,,limingjun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ad_show_table_2_daily,"1,399,092",0.000,,,,,,,zoutianyu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_story_from_feed_result,"1,397,466",0.000,,,,,,,yangzehui,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_moments_post_day,"1,392,537",0.000,,,,,,,huangxiaoyi,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_wyf_dingyuehao_vv_day,"1,390,599",0.000,,,,,,,wangyunfei1,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_0806_0808_new_consume_vroom,"1,385,580",0.000,,,,,,,zhangxin8,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_heshuting_daumau_change_day2,"1,383,591",0.000,,,,,,,heshuting,hdfs,,,,
/data/hive/indigo_mediate_tb.db/wf_zhangxin8_biggroup_removemember_ratio_day,"1,364,898",0.000,,,,,,,zhangxin8,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_libining_09040991,"1,339,929",0.000,,,,,,,libining,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_libining_090406,"1,336,845",0.000,,,,,,,libining,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_yunying_analysis_im_arrive_rate,"1,328,589",0.000,,,,,,,liuruokai,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_hst_party_play_music_uv_retention_day,"1,307,619",0.000,,,,,,,heshuting,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_lmj_out_call_tmp_accum2,"1,306,833",0.000,,,,,,,limingjun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_lmj_out_call_tmp_accum,"1,306,833",0.000,,,,,,,limingjun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_imo_out_purchase_order,"1,302,837",0.000,,,,,,,huangxiaoyi,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_official_account_share_effect,"1,299,321",0.000,,,,,,,luoshifa,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_louyimei_kw_rh15,"1,288,605",0.000,,,,,,,louyimei,hdfs,,,,
/data/hive/indigo_mediate_tb.db/imo_live_mwy_account_balance_day,"1,287,117",0.000,,,,,,,mawenying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_fengxiashu_lk0903,"1,286,316",0.000,,,,,,,fengxiashu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_dina0907_tj,"1,243,998",0.000,,,,,,,duanyingjie,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_liuziqiang_rh0904_1aebd,"1,228,767",0.000,,,,,,,liuziqiang,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_liuziqiang_rh0904_aebd1,"1,224,819",0.000,,,,,,,liuziqiang,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_channel_show_pv,"1,223,775",0.000,,,,,,,huangxiaoyi,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_liuziqiang_rh0904_aebd,"1,223,271",0.000,,,,,,,liuziqiang,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_dina_uz0903,"1,216,725",0.000,,,,,,,duanyingjie,hdfs,,,,
/data/hive/indigo_mediate_tb.db/dm_user_do_stat_v2,"1,211,874",0.000,,,,,,,guoyishan,hdfs,,,,
/data/hive/indigo_mediate_tb.db/ksing_app_wyf_push_seqid_day,"1,200,198",0.000,,,,,,,wangyunfei1,hdfs,,,,
/data/hive/indigo_mediate_tb.db/imo_has_feed_active_tmp,"1,180,452",0.000,,,,,,,zhangyangjiang,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_hst_party_play_music_room_day,"1,175,337",0.000,,,,,,,heshuting,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_lmj_biggroup_chatroom_gift_day,"1,148,187",0.000,,,,,,,limingjun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/ksing_oujiaying_duet_got_flower_data_day,"1,144,638",0.000,,,,,,,oujiaying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_libining_090408,"1,127,526",0.000,,,,,,,libining,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_mwy_community_dissolve_record,"1,110,615",0.000,,,,,,,mawenying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_limingjun_sdl_story_sendsource_funnel_day,"1,100,694",0.000,,,,,,,limingjun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_lsf_channel_push_activity_report,"1,093,257",0.000,,,,,,,luoshifa,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_chenjianbang_story_load_failed_by_country_day,"1,078,971",0.000,,,,,,,chenjianbang,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_official_fans_quality,"1,066,272",0.000,,,,,,,huangxiaoyi,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_liuziqiang_rh0904_qabd1,"1,040,070",0.000,,,,,,,liuziqiang,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_dina0831ru,"1,007,919",0.000,,,,,,,duanyingjie,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_feed_post_percent,"991,743",0.000,,,,,,,zhangyangjiang,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_dina0831_ru,"990,288",0.000,,,,,,,duanyingjie,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_louyimei_iq_zh10,"986,445",0.000,,,,,,,louyimei,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_avator_permeability_day,"979,974",0.000,,,,,,,panquanhai,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_weather_join_user_day_2,"973,905",0.000,,,,,,,liuruokai,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_imo_new_premium_android_daily,"973,890",0.000,,,,,,,zoutianyu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/wf_wangyakun_indigo_biggroup_bg_recommendation_st3_day,"966,093",0.000,,,,,,,wangyakun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_lmj_call_uid_buid_hudong_tmp,"965,322",0.000,,,,,,,limingjun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_libining08280121,"960,267",0.000,,,,,,,libining,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_libining0828,"960,267",0.000,,,,,,,libining,hdfs,,,,
/data/hive/indigo_mediate_tb.db/ksing_app_wyf_play_share_day,"959,148",0.000,,,,,,,wangyunfei1,hdfs,,,,
/data/hive/indigo_mediate_tb.db/ksing_singer_imoroom_status_report_day,"947,532",0.000,,,,,,,wangyunfei1,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_mwy_imo_live_server_new_user_retention_result,"937,044",0.000,,,,,,,mawenying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_hst_party_play_video_room_day,"923,997",0.000,,,,,,,heshuting,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_fengxiashu_testdayuz,"918,921",0.000,,,,,,,fengxiashu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_im_trace_media_msg_send_error_info_v2,"918,777",0.000,,,,,,,zhuhongyi,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_zxy_world_vv_strategy_v4_day,"910,239",0.000,,,,,,,zhuangxiaoyi,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_fengxiashu_testdaylk,"881,070",0.000,,,,,,,fengxiashu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_fengxiashu_testdaykw,"868,449",0.000,,,,,,,fengxiashu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_lmj_call_uid_buid_tmp,"855,387",0.000,,,,,,,limingjun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/ksing_oujiaying_sing_campaign_activity_chain_singbox_day,"851,496",0.000,,,,,,,oujiaying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/ksing_h5_daily_report,"830,331",0.000,,,,,,,wangyunfei1,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_preimum_ios_3_days_daily,"825,057",0.000,,,,,,,zoutianyu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_oss_activity_push_funnel,"823,062",0.000,,,,,,,luoshifa,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_zhangxin8_creategroup_0828,"820,071",0.000,,,,,,,zhangxin8,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_share_ab_stat,"818,829",0.000,,,,,,,pengyijin2,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_hst_party_play_video_uv_retention_day,"815,202",0.000,,,,,,,heshuting,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_limingjun_feed_to_likee_tmp,"798,834",0.000,,,,,,,limingjun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/wf_zhangxin8_feed_mid_testpush_day,"794,154",0.000,,,,,,,zhangxin8,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_lmj_h5_ralation_uid,"791,466",0.000,,,,,,,limingjun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/imo_feed_spider_tmp1,"789,108",0.000,,,,,,,zhangyangjiang,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_wangyakun_im_favourite_sticker_popup_day,"783,813",0.000,,,,,,,wangyakun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_lsf_square_channel_consume_report,"777,408",0.000,,,,,,,luoshifa,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_redeemed_daily,"774,918",0.000,,,,,,,zoutianyu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_liuziqiang_cn,"772,872",0.000,,,,,,,liuziqiang,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_moments_worldfeed_backend_create,"758,163",0.000,,,,,,,zhuangxiaoyi,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_feed_last_getentry_all_in_ta_like_feeds_30,"751,272",0.000,,,,,,,wangyunfei1,hdfs,,,,
/data/hive/indigo_mediate_tb.db/ksing_singer_imoroom_uid_report_day,"750,474",0.000,,,,,,,wangyunfei1,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_discover_type_opt_day,"750,417",0.000,,,,,,,zhuangxiaoyi,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_hst_party_play_screen_room_day,"747,339",0.000,,,,,,,heshuting,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_worldfeed_featured_resource_total,"740,403",0.000,,,,,,,jiangjing,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_jishu_report_audio_suc_rate,"730,875",0.000,,,,,,,panquanhai,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_feed_last_getentry_all_in_bn_like_feeds_30,"727,608",0.000,,,,,,,wangyunfei1,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_hst_party_play_sing_room_day,"725,178",0.000,,,,,,,heshuting,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_heshuting_block_buddy_day,"722,064",0.000,,,,,,,heshuting,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_mwy_imo_live_server_user_retention_result,"708,672",0.000,,,,,,,mawenying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/ksing_app_wyf_duetid_interactive_hour,"707,373",0.000,,,,,,,wangyunfei,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_world_zxy_res_dis_top10_day,"705,576",0.000,,,,,,,zhuangxiaoyi,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_heshuting_registrations_abnormal_day,"699,366",0.000,,,,,,,heshuting,hdfs,,,,
/data/hive/indigo_mediate_tb.db/ksing_app_hxy_push_seqid_last3day,"697,380",0.000,,,,,,,huangxiaoyi,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_premium_uid_list,"687,219",0.000,,,,,,,zoutianyu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_yuanyang_forum_share_handmade_data_0706,"682,188",0.000,,,,,,,yuanyang,hdfs,,,,
/data/hive/indigo_mediate_tb.db/ksing_hxy_channel_media_link_daoliang,"677,220",0.000,,,,,,,huangxiaoyi,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_lsf_bg_plugin_config_rate_report,"659,991",0.000,,,,,,,luoshifa,hdfs,,,,
/data/hive/indigo_mediate_tb.db/feed_official_content_quality_oujiaying_report,"659,922",0.000,,,,,,,oujiaying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_heshuting_relation_day,"641,214",0.000,,,,,,,heshuting,hdfs,,,,
/data/hive/indigo_mediate_tb.db/ksing_huangxiaoyi_singgroup_for_week,"641,121",0.000,,,,,,,huangxiaoyi,hdfs,,,,
/data/hive/indigo_mediate_tb.db/ksing_oujiaying_sing_campaign_activity_chain_h5_imo_day,"640,971",0.000,,,,,,,oujiaying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/ksing_oujiaying_sing_campaign_acc_interactive_day,"640,509",0.000,,,,,,,oujiaying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_lmj_h5_ralation_uid01,"639,696",0.000,,,,,,,limingjun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/wf_wangyakun_av_talk_feedback_mediate_retention_day,"638,997",0.000,,,,,,,wangyakun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_feed_last_getentry_all_in_bn_like_feeds_7,"630,939",0.000,,,,,,,wangyunfei1,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_louyimei_kw_rh16,"627,240",0.000,,,,,,,louyimei,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_guidong_story_load_success_rate_day,"619,785",0.000,,,,,,,yuanguidong,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_dina0831_uz,"617,493",0.000,,,,,,,duanyingjie,hdfs,,,,
/data/hive/indigo_mediate_tb.db/vroom_uid_link,"615,483",0.000,,,,,,,zhangxin8,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_mwy_imo_live_server_user_retention,"609,198",0.000,,,,,,,mawenying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_lmj_imolive_sendgift_roomtype_audience_day,"604,842",0.000,,,,,,,limingjun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_mwy_community_msg_center_day,"599,946",0.000,,,,,,,mawenying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_lsf_virus_h5_back_uv,"597,627",0.000,,,,,,,luoshifa,hdfs,,,,
/data/hive/indigo_mediate_tb.db/ksing_oujiaying_sing_campaign_active_day,"591,699",0.000,,,,,,,oujiaying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_community_basic_stat_day,"577,947",0.000,,,,,,,zhangyangjiang,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_bd_province_rank,"571,641",0.000,,,,,,,zoutianyu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_feed_last_getentry_all_in_ta_like_feeds_7,"559,035",0.000,,,,,,,wangyunfei1,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_feed_trending_push_switch_day,"557,784",0.000,,,,,,,wangyunfei1,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_0811_new_consume_vroom,"557,223",0.000,,,,,,,zhangxin8,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_zxy_world_strategy_v4_stats_type_retention,"550,248",0.000,,,,,,,zhuangxiaoyi,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_panzhilin_arabicpkae,"549,240",0.000,,,,,,,panzhilin1,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_yunying_push_daily_report,"542,835",0.000,,,,,,,liuruokai,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_lmj_recharge,"530,013",0.000,,,,,,,limingjun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/ksing_huangxiaoyi_group_info,"528,834",0.000,,,,,,,huangxiaoyi,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_fengxiashu_my0903,"527,802",0.000,,,,,,,fengxiashu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_yuanyang_imozone_source_view,"518,121",0.000,,,,,,,yuanyang,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_lmj_temp_recharge_accum,"517,476",0.000,,,,,,,limingjun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_lmj_temp_recharge_accum2,"513,948",0.000,,,,,,,limingjun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/ksing_hxy_uid64_first_login_day,"512,856",0.000,,,,,,,huangxiaoyi,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_libining_09040999,"511,842",0.000,,,,,,,libining,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_libining_0904099,"511,053",0.000,,,,,,,libining,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_libining_090407,"505,470",0.000,,,,,,,libining,hdfs,,,,
/data/hive/indigo_mediate_tb.db/wf_zhangxin8_bg_zsactivity_pic_day,"502,617",0.000,,,,,,,zhangxin8,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_heshuting_contacts_num_day,"501,849",0.000,,,,,,,heshuting,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_fengxiashu_test14,"499,302",0.000,,,,,,,fengxiashu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_dina_tm0904,"497,301",0.000,,,,,,,duanyingjie,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_android10_retention_table,"491,892",0.000,,,,,,,zoutianyu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/wf_zhangxin8_bg_zsactivity_all_day,"489,567",0.000,,,,,,,zhangxin8,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_limingjun_access_profile_tmp,"481,812",0.000,,,,,,,limingjun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_lmj_h5_ralation_uid1,"480,672",0.000,,,,,,,limingjun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/yunying_indigo_noaction_uid,"478,176",0.000,,,,,,,zhangyangjiang,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_fengxiashu_ir0903zh,"475,896",0.000,,,,,,,fengxiashu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_feed_quality_push_warehouse_day,"473,514",0.000,,,,,,,luoshifa,hdfs,,,,
/data/hive/indigo_mediate_tb.db/ksing_oujiaying_fans_distribution_compare_week,"460,689",0.000,,,,,,,oujiaying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_square_click_retention,"456,723",0.000,,,,,,,huangxiaoyi,hdfs,,,,
/data/hive/indigo_mediate_tb.db/ksing_oujiaying_total_dau_new_reg_1_hour,"446,421",0.000,,,,,,,oujiaying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_mwy_community_revenue_day,"434,952",0.000,,,,,,,mawenying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_lmj_delicious_imo_retention_day,"432,711",0.000,,,,,,,limingjun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/ksing_oujiaying_sing_campaign_show_penetration_day,"432,351",0.000,,,,,,,oujiaying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/wf_zhangxin8_all_biggroup_rate_day_new,"430,938",0.000,,,,,,,zhangxin8,hdfs,,,,
/data/hive/indigo_mediate_tb.db/wf_wangyakun_av_scoring_popup2_day,"425,487",0.000,,,,,,,wangyakun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_mawenying_background_by_usertype,"407,133",0.000,,,,,,,mawenying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_avim_temp20200118,"406,779",0.000,,,,,,,panquanhai,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_yunying_bg_bucket_user_day_mirror_gn_1,"403,965",0.000,,,,,,,liuruokai,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_official_fans_retention_day,"399,879",0.000,,,,,,,huangxiaoyi,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_moment_pv_uv_from_feed,"398,598",0.000,,,,,,,yangzehui,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_fengxiashu_rh0903,"374,001",0.000,,,,,,,fengxiashu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_fengxiashu_ir0903rh,"371,316",0.000,,,,,,,fengxiashu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_fengxiashu_testdaymy,"369,651",0.000,,,,,,,fengxiashu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_official_account_push_effect,"368,157",0.000,,,,,,,luoshifa,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_dina_tm0903,"363,471",0.000,,,,,,,duanyingjie,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_fengxiashu_ir0903rh1,"361,560",0.000,,,,,,,fengxiashu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/ksing_huangxiaoyi_quku_song_language,"361,464",0.000,,,,,,,huangxiaoyi,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_hst_party_play_sing_uv_retention_day,"352,263",0.000,,,,,,,heshuting,hdfs,,,,
/data/hive/indigo_mediate_tb.db/wf_zhangxin8_biggroup_activegroup_day,"350,277",0.000,,,,,,,zhangxin8,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_yunying_analysis_lang_test_process,"343,221",0.000,,,,,,,liuruokai,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_imo_out_add_credit,"343,050",0.000,,,,,,,huangxiaoyi,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_fengxiashu_testdaytm,"330,249",0.000,,,,,,,fengxiashu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_fengxiashu_ir0903,"328,524",0.000,,,,,,,fengxiashu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_stableab_combine_daily,"325,227",0.000,,,,,,,zoutianyu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_stableab_daily,"325,227",0.000,,,,,,,zoutianyu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/ksing_oujiaying_motherland_retention_day,"325,056",0.000,,,,,,,oujiaying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/wf_zhangxin8_in_biggroup_active_day,"323,490",0.000,,,,,,,zhangxin8,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_mwy_community_unbind_big_group_record,"323,442",0.000,,,,,,,mawenying,hdfs,,,,
/data/hive/indigo_mediate_tb.db/imo_world_story_feed_check,"314,196",0.000,,,,,,,zhangyangjiang,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_limingjun_likee_second_day_tmp,"314,172",0.000,,,,,,,limingjun,hdfs,,,,
/data/hive/indigo_mediate_tb.db/temp_fengxiashu_ir09031,"312,261",0.000,,,,,,,fengxiashu,hdfs,,,,
/data/hive/indigo_mediate_tb.db/indigo_limingjun_moments_story_compare_week,"310,089",0.000,,,,,,,limingjun,hdfs,,,,
