库名,表名,路径,du B,du TB,使用者,业务线,目录属主,目录属组,文件数量,分区格式,保留周期（天）,已配置TTL
indigo_mediate_tb,indigo_world_wyf_userid_first_login_hour,/data/hive/indigo_mediate_tb.db/indigo_world_wyf_userid_first_login_hour,4339256508,0.003946531,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_world_newdispatch_userid_all_orc,/data/hive/indigo_mediate_tb.db/indigo_world_newdispatch_userid_all_orc,1716,1.56E-09,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_world_newdispatch_userid_day_orc,/data/hive/indigo_mediate_tb.db/indigo_world_newdispatch_userid_day_orc,9939,9.04E-09,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_world_new_userid_all_orc,/data/hive/indigo_mediate_tb.db/indigo_world_new_userid_all_orc,64109502,5.83E-05,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_world_wyf_userid_last_login_day,/data/hive/indigo_mediate_tb.db/indigo_world_wyf_userid_last_login_day,2785108797,0.002533042,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_world_wyf_userid_first_login_info,/data/hive/indigo_mediate_tb.db/indigo_world_wyf_userid_first_login_info,1003033383,0.000912254,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_world_wyf_userid_first_login_day,/data/hive/indigo_mediate_tb.db/indigo_world_wyf_userid_first_login_day,2775241602,0.002524068,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_world_wyf_userid_last_login_info,/data/hive/indigo_mediate_tb.db/indigo_world_wyf_userid_last_login_info,963703125,0.000876483,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_yunying_activity_broadcast_uid_days_ru,/data/hive/indigo_mediate_tb.db/indigo_yunying_activity_broadcast_uid_days_ru,3329840187,0.003028472,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_worldfeed_retention_result_day,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_worldfeed_retention_result_day,37211194386,0.033843384,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_yunying_activity_broadcast_uid_days_ar,/data/hive/indigo_mediate_tb.db/indigo_yunying_activity_broadcast_uid_days_ar,9617121420,0.008746721,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_worldfeed_retention_all_day,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_worldfeed_retention_all_day,5106420564,0.004644262,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_world_wyf_userid_login_times_day_orc,/data/hive/indigo_mediate_tb.db/indigo_world_wyf_userid_login_times_day_orc,2552213643,0.002321225,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_worldfeed_new_overall_day,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_worldfeed_new_overall_day,1695760551,0.001542285,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_zoutianyu_ad_open_screen_active_active_retention_daily,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ad_open_screen_active_active_retention_daily,1882131519,0.001711789,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_zoutianyu_ad_open_screen_active_retention_base_daily,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ad_open_screen_active_retention_base_daily,941729922,0.000856498,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,wf_zhangxin8_biggroup_chatroom_invite_day,/data/hive/indigo_mediate_tb.db/wf_zhangxin8_biggroup_chatroom_invite_day,36362466,3.31E-05,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,indigo_official_account_fans_num,/data/hive/indigo_mediate_tb.db/indigo_official_account_fans_num,2265867,2.06E-06,luoshifa,imo,luoshifa,hdfs,,,,
indigo_mediate_tb,wf_zhangxin8_biggroup_chatroom_openpush_day,/data/hive/indigo_mediate_tb.db/wf_zhangxin8_biggroup_chatroom_openpush_day,325982655,0.000296479,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,indigo_yunying_offline_activity_uid,/data/hive/indigo_mediate_tb.db/indigo_yunying_offline_activity_uid,1.03E+11,0.093424106,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_channelid_feedid,/user/huangxiaoyi/upload,,,huangxiaoyi,imo,,,,,,
indigo_mediate_tb,indigo_zoutianyu_premium_mediate,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_premium_mediate,8.07E+12,7.341292694,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_zimeiti_channel,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_zimeiti_channel,6395178,5.82E-06,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,temp_limenglan_arnewyear,/user/limenglan/arnewyear,,,limenglan,imo,,,,,,
indigo_mediate_tb,zhuangxiaoyi_tmp_20191230,/data/hive/indigo_mediate_tb.db/zhuangxiaoyi_tmp_20191230,1044,9.50E-10,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,temp_limenglan_ru_newyear,/user/limenglan/ru_newyear/1230,,,limenglan,imo,,,,,,
indigo_mediate_tb,temp_limenglan_ar_newyear,/user/limenglan/ar_newyear/1230,,,limenglan,imo,,,,,,
indigo_mediate_tb,query_sparksql_2852358,/user/limenglan/ar_newyear/1230daochu,,,limenglan,imo,,,,,,
indigo_mediate_tb,query_sparksql_2852683,/user/limenglan/ru_newyear/1230daochunew,,,limenglan,imo,,,,,,
indigo_mediate_tb,indigo_huangxiaoyi_offline_push_detail_day,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_offline_push_detail_day,538980369,0.0004902,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_yunying_push_daily_report,/data/hive/indigo_mediate_tb.db/indigo_yunying_push_daily_report,542835,4.94E-07,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,imo_subscription_feed_card_oujiaying_report,/data/hive/indigo_mediate_tb.db/imo_subscription_feed_card_oujiaying_report,77491740,7.05E-05,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,indigo_zoutianyu_ad_open_screen_active_retention_slice_base_daily,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ad_open_screen_active_retention_slice_base_daily,164300946,0.000149431,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_zoutianyu_ad_open_screen_active_active_retention_slice_table_daily,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ad_open_screen_active_active_retention_slice_table_daily,1902909,1.73E-06,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_worldfeed_uid_vv_day_test,/data/hive/indigo_mediate_tb.db/indigo_worldfeed_uid_vv_day_test,,,zhuangxiaoyi,imo,,,,,,
indigo_mediate_tb,indigo_zoutianyu_ad_open_screen_active_retention_slice_table_daily,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ad_open_screen_active_retention_slice_table_daily,1634269959,0.00148636,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_offline_push_get_config_day,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_offline_push_get_config_day,423864948,0.000385503,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_zoutianyu_premium_conversion_daily,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_premium_conversion_daily,208076997,0.000189245,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_version_uid_days,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_version_uid_days,16770166902,0.015252378,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,imo_story_back_into_feed_uv_pv_guide,/data/hive/indigo_mediate_tb.db/imo_story_back_into_feed_uv_pv_guide,39219,3.57E-08,yangzehui,imo,yangzehui,hdfs,,,,
indigo_mediate_tb,imo_story_back_into_feed_uv_pv_total,/data/hive/indigo_mediate_tb.db/imo_story_back_into_feed_uv_pv_total,2128956,1.94E-06,yangzehui,imo,yangzehui,hdfs,,,,
indigo_mediate_tb,imo_story_back_into_feed_uv_pv_result,/data/hive/indigo_mediate_tb.db/imo_story_back_into_feed_uv_pv_result,3263079,2.97E-06,yangzehui,imo,yangzehui,hdfs,,,,
indigo_mediate_tb,indigo_yunying_channel_total_uid_days,/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_total_uid_days,42411097548,0.038572669,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_limingjun_sdl_feed_entry_abtest_day1,/data/hive/indigo_mediate_tb.db/indigo_limingjun_sdl_feed_entry_abtest_day1,31035012,2.82E-05,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,query_sparksql_2861612,/user/limenglan/runewyear1231,,,limenglan,imo,,,,,,
indigo_mediate_tb,temp_limenglan_ru_newyear_1231,/user/limenglan/ru_newyear_1231,,,limenglan,imo,,,,,,
indigo_mediate_tb,temp_limenglan_ar_newyear_1231,/user/limenglan/ar_newyear_1231,,,limenglan,imo,,,,,,
indigo_mediate_tb,recharge_imo_out_uid_20191230,/data/hive/indigo_mediate_tb.db/recharge_imo_out_uid_20191230,10450335,9.50E-06,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_heshuting_add_buddy_day,/data/hive/indigo_mediate_tb.db/indigo_heshuting_add_buddy_day,1723167,1.57E-06,heshuting,imo,heshuting,hdfs,,,,
indigo_mediate_tb,query_sparksql_2861615,/user/limenglan/arnewyear1231,,,limenglan,imo,,,,,,
indigo_mediate_tb,wf_zhangxin8_biggroup_chatroom_staytime_spread_day,/data/hive/indigo_mediate_tb.db/wf_zhangxin8_biggroup_chatroom_staytime_spread_day,214620,1.95E-07,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,temp_lrk_20191231_pk_channel_uid,/data/hive/indigo_mediate_tb.db/temp_lrk_20191231_pk_channel_uid,82569,7.51E-08,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_yunying_local_notify_user,/data/hive/indigo_mediate_tb.db/indigo_yunying_local_notify_user,,,liuruokai,imo,,,,,,
indigo_mediate_tb,indigo_yunying_local_notify_user_2,/data/hive/indigo_mediate_tb.db/indigo_yunying_local_notify_user_2,66124926888,0.060140271,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_heshuting_block_buddy_day,/data/hive/indigo_mediate_tb.db/indigo_heshuting_block_buddy_day,722064,6.57E-07,heshuting,imo,heshuting,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_zimeiti_channel_by_country,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_zimeiti_channel_by_country,255678,2.33E-07,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_yunying_token_upload_test,/data/hive/indigo_mediate_tb.db/indigo_yunying_token_upload_test,2.08E+12,1.893420979,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_explore_new_click_day,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_explore_new_click_day,382073526,0.000347494,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_limingjun_feed_entry_accum1,/data/hive/indigo_mediate_tb.db/indigo_limingjun_feed_entry_accum1,4.25E+12,3.869695043,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,temp_zhangxin8_livechat_whitelist,/user/zhangxin8/data/livechat_shortid,,,zhangxin8,imo,,,,,,
indigo_mediate_tb,indigo_limingjun_feed_photo_selector_day,/data/hive/indigo_mediate_tb.db/indigo_limingjun_feed_photo_selector_day,200292768,0.000182165,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_limingjun_feed_photo_selector_accum,/data/hive/indigo_mediate_tb.db/indigo_limingjun_feed_photo_selector_accum,15644164395,0.014228285,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_limingjun_feed_ad_tmp,/data/hive/indigo_mediate_tb.db/indigo_limingjun_feed_ad_tmp,4800683949,0.004366197,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_im_trace_text_send_error_info,/data/hive/indigo_mediate_tb.db/indigo_im_trace_text_send_error_info,107613120,9.79E-05,zhuhongyi,imo,zhuhongyi,hdfs,,,,
indigo_mediate_tb,indigo_world_uid_vv_day,/data/hive/indigo_mediate_tb.db/indigo_world_uid_vv_day,1.11E+12,1.010725525,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_world_detail_vv_day_just_country,/data/hive/indigo_mediate_tb.db/indigo_world_detail_vv_day_just_country,18826444872,0.017122552,wangyunfei,imo,wangyunfei,hdfs,,,,
indigo_mediate_tb,indigo_heshuting_story_view_day,/data/hive/indigo_mediate_tb.db/indigo_heshuting_story_view_day,1716896739,0.001561508,heshuting,imo,heshuting,hdfs,,,,
indigo_mediate_tb,indigo_im_trace_recv_msg_error_info,/data/hive/indigo_mediate_tb.db/indigo_im_trace_recv_msg_error_info,147202623,0.00013388,zhuhongyi,imo,zhuhongyi,hdfs,,,,
indigo_mediate_tb,indigo_yunying_new_remain_rate,/data/hive/indigo_mediate_tb.db/indigo_yunying_new_remain_rate,138812976,0.00012625,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_official_uid_second,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_official_uid_second,675691080,0.000614537,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_official_uid_second_median_table,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_official_uid_second_median_table,2.35E+11,0.213668631,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_im_trace_media_msg_send_error_info_v2,/data/hive/indigo_mediate_tb.db/indigo_im_trace_media_msg_send_error_info_v2,918777,8.36E-07,zhuhongyi,imo,zhuhongyi,hdfs,,,,
indigo_mediate_tb,indigo_mawenying_nearby_summary,/data/hive/indigo_mediate_tb.db/indigo_mawenying_nearby_summary,2617305,2.38E-06,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,indigo_im_trace_text_send_flow,/data/hive/indigo_mediate_tb.db/indigo_im_trace_text_send_flow,152693733,0.000138874,zhuhongyi,imo,zhuhongyi,hdfs,,,,
indigo_mediate_tb,indigo_world_wyf_uid_first_login_day,/data/hive/indigo_mediate_tb.db/indigo_world_wyf_uid_first_login_day,5.65E+11,0.514082781,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_world_wyf_uid_first_login_info,/data/hive/indigo_mediate_tb.db/indigo_world_wyf_uid_first_login_info,36779545320,0.033450802,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_world_wyf_uid_last_login_info,/data/hive/indigo_mediate_tb.db/indigo_world_wyf_uid_last_login_info,83232107817,0.075699161,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,indigo_im_trace_media_msg_send_flow,/data/hive/indigo_mediate_tb.db/indigo_im_trace_media_msg_send_flow,336828408,0.000306344,zhuhongyi,imo,zhuhongyi,hdfs,,,,
indigo_mediate_tb,indigo_im_trace_recv_msg_flow,/data/hive/indigo_mediate_tb.db/indigo_im_trace_recv_msg_flow,182778843,0.000166236,zhuhongyi,imo,zhuhongyi,hdfs,,,,
indigo_mediate_tb,indigo_yunying_offline_wol_day_mirror,/data/hive/indigo_mediate_tb.db/indigo_yunying_offline_wol_day_mirror,5.34E+11,0.485220771,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_mawenying_nearby_access_record,/data/hive/indigo_mediate_tb.db/indigo_mawenying_nearby_access_record,9124224051,0.008298433,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,indigo_mawenying_nearby_access_record_for_robot,/data/hive/indigo_mediate_tb.db/indigo_mawenying_nearby_access_record_for_robot,25425,2.31E-08,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,query_sparksql_2894920,/user/huangxiaoyi/tmpuid,,,huangxiaoyi,imo,,,,,,
indigo_mediate_tb,indigo_mawenying_nearby_sever_push,/data/hive/indigo_mediate_tb.db/indigo_mawenying_nearby_sever_push,9122952,8.30E-06,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,imo_feed_abtest_client_info,/data/hive/indigo_mediate_tb.db/imo_feed_abtest_client_info,1.54E+13,14.00325341,zhangyangjiang,imo,zhangyangjiang,hdfs,,day=yyyy-mm-dd,92,done
indigo_mediate_tb,indigo_panquanhai_diaoyan_in_0106,/user/panquanhai/diaoyan/in,,,panquanhai,imo,,,,,,
indigo_mediate_tb,indigo_panquanhai_diaoyan_sa_0106,/user/panquanhai/diaoyan/sa,,,panquanhai,imo,,,,,,
indigo_mediate_tb,indigo_panquanhai_diaoyan_bd_0106,/user/panquanhai/diaoyan/bd,,,panquanhai,imo,,,,,,
indigo_mediate_tb,indigo_zoutianyu_ad_stable_endcall_optimize_daily,/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ad_stable_endcall_optimize_daily,32736,2.98E-08,zoutianyu,imo,zoutianyu,hdfs,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_feed_retention_abflag0,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_feed_retention_abflag0,1.31E+11,0.119491504,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,imo_subscription_push_oujiaying_report,/data/hive/indigo_mediate_tb.db/imo_subscription_push_oujiaying_report,133926411,0.000121805,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,imo_subscription_subscriber_oujiaying_report,/data/hive/indigo_mediate_tb.db/imo_subscription_subscriber_oujiaying_report,650278371,0.000591425,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,imo_subscription_enter_type_oujiaying_report,/data/hive/indigo_mediate_tb.db/imo_subscription_enter_type_oujiaying_report,1001569002,0.000910922,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,imo_subscription_subscriber_active_oujiaying_report,/data/hive/indigo_mediate_tb.db/imo_subscription_subscriber_active_oujiaying_report,2158104501,0.001962785,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,indigo_limingjun_feed_ad_click_tmp,/data/hive/indigo_mediate_tb.db/indigo_limingjun_feed_ad_click_tmp,182905674,0.000166352,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_im_trace_send_media_msg_error_info,/data/hive/indigo_mediate_tb.db/indigo_im_trace_send_media_msg_error_info,226729203,0.000206209,zhuhongyi,imo,zhuhongyi,hdfs,,,,
indigo_mediate_tb,indigo_yunying_close_rate_offline,/data/hive/indigo_mediate_tb.db/indigo_yunying_close_rate_offline,19138200,1.74E-05,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_feed_retention_abflag1,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_feed_retention_abflag1,62650082766,0.056979918,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,day=yyyy-mm-dd,92,done
indigo_mediate_tb,imo_subscription_subscriber_remain_oujiaying_report,/data/hive/indigo_mediate_tb.db/imo_subscription_subscriber_remain_oujiaying_report,1534827351,0.001395917,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,indigo_yunying_no_push_ab_day,/data/hive/indigo_mediate_tb.db/indigo_yunying_no_push_ab_day,1.82E+12,1.656100859,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_huangxiaoyi_channel_diaoyan_temp,/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_channel_diaoyan_temp,284775207,0.000259002,huangxiaoyi,imo,huangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_yunying_close_rate_float,/data/hive/indigo_mediate_tb.db/indigo_yunying_close_rate_float,24436422,2.22E-05,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_zhuangxiaoyi_feed_retention_abflag_report,/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_feed_retention_abflag_report,9750943785,0.008868432,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,day=yyyy-mm-dd,92,done
indigo_mediate_tb,query_sparksql_2906651,/user/huangxiaoyi/tempuid,,,huangxiaoyi,imo,,,,,,
indigo_mediate_tb,indigo_panquanhai_imo_out_buy_uids,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_imo_out_buy_uids,99206241,9.02E-05,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_panquanhai_imo_out_buy_uid_actions,/data/hive/indigo_mediate_tb.db/indigo_panquanhai_imo_out_buy_uid_actions,155377821,0.000141315,panquanhai,imo,panquanhai,hdfs,,,,
indigo_mediate_tb,indigo_feed_abtest_action_stat_day,/data/hive/indigo_mediate_tb.db/indigo_feed_abtest_action_stat_day,6401780706,0.005822386,zhangyangjiang,imo,zhangyangjiang,hdfs,,day=yyyy-mm-dd,31,done
indigo_mediate_tb,wf_zhangxin8_biggroup_chatroom_gidact_day,/data/hive/indigo_mediate_tb.db/wf_zhangxin8_biggroup_chatroom_gidact_day,6101772783,0.00554953,zhangxin8,imo,zhangxin8,hdfs,,,,
indigo_mediate_tb,indigo_feed_abtest_action_stat,/data/hive/indigo_mediate_tb.db/indigo_feed_abtest_action_stat,5186624049,0.004717207,zhangyangjiang,imo,zhangyangjiang,hdfs,,day=yyyy-mm-dd,31,done
indigo_mediate_tb,indigo_world_wyf_uid_login_times_day_orc,/data/hive/indigo_mediate_tb.db/indigo_world_wyf_uid_login_times_day_orc,4.85E+11,0.441246336,wangyunfei1,imo,wangyunfei1,hdfs,,,,
indigo_mediate_tb,imo_pray_subscription_card_oujiaying_report,/data/hive/indigo_mediate_tb.db/imo_pray_subscription_card_oujiaying_report,22218042,2.02E-05,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,imo_pray_subscription_push_oujiaying_report,/data/hive/indigo_mediate_tb.db/imo_pray_subscription_push_oujiaying_report,12844284,1.17E-05,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,imo_pray_subscription_daka_success_times_oujiaying_report,/data/hive/indigo_mediate_tb.db/imo_pray_subscription_daka_success_times_oujiaying_report,52149546,4.74E-05,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,indigo_limingjun_feed_to_likee_tmp,/data/hive/indigo_mediate_tb.db/indigo_limingjun_feed_to_likee_tmp,798834,7.27E-07,limingjun,imo,limingjun,hdfs,,,,
indigo_mediate_tb,indigo_zxy_tmp_worldfeed_uid_vv_day,/data/hive/indigo_mediate_tb.db/indigo_zxy_tmp_worldfeed_uid_vv_day,108458187,9.86E-05,songmuzi1,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,indigo_zxy_tmp_feed_uid_vv_day,/data/hive/indigo_mediate_tb.db/indigo_zxy_tmp_feed_uid_vv_day,67945092030,0.061795701,songmuzi1,imo,zhuangxiaoyi,hdfs,,,,
indigo_mediate_tb,imo_pray_subscription_sign_day_oujiaying_report,/data/hive/indigo_mediate_tb.db/imo_pray_subscription_sign_day_oujiaying_report,58081209,5.28E-05,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,indigo_feed_abtest_retention_report_dispatched,/data/hive/indigo_mediate_tb.db/indigo_feed_abtest_retention_report_dispatched,2657602752,0.002417076,zhuangxiaoyi,imo,zhuangxiaoyi,hdfs,,day=yyyy-mm-dd,92,done
indigo_mediate_tb,indigo_yunying_country_call_lang,/data/hive/indigo_mediate_tb.db/indigo_yunying_country_call_lang,,,liuruokai,imo,,,,,,
indigo_mediate_tb,indigo_yunying_country_call_lang_day,/data/hive/indigo_mediate_tb.db/indigo_yunying_country_call_lang_day,3.85E+11,0.350136662,liuruokai,imo,liuruokai,hdfs,,,,
indigo_mediate_tb,indigo_mawenying_nearby_overview,/data/hive/indigo_mediate_tb.db/indigo_mawenying_nearby_overview,258977139,0.000235538,mawenying,imo,mawenying,hdfs,,,,
indigo_mediate_tb,imo_subscription_subscriber_remain_7,/data/hive/indigo_mediate_tb.db/imo_subscription_subscriber_remain_7,144240108,0.000131186,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,imo_subscription_subscriber_remain_3,/data/hive/indigo_mediate_tb.db/imo_subscription_subscriber_remain_3,150028719,0.00013645,oujiaying,imo,oujiaying,hdfs,,,,
indigo_mediate_tb,imo_subscription_subscriber_remain_1,/data/hive/indigo_mediate_tb.db/imo_subscription_subscriber_remain_1,152661879,0.000138845,oujiaying,imo,oujiaying,hdfs,,,,
